Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,16,CartPole-v1,100000.0,0.0001,0.99,4,7
200,16,CartPole-v1,100000.0,0.0001,0.99,4,7
300,15,CartPole-v1,100000.0,0.0001,0.99,4,7
400,16,CartPole-v1,100000.0,0.0001,0.99,4,7
500,16,CartPole-v1,100000.0,0.0001,0.99,4,7
600,15,CartPole-v1,100000.0,0.0001,0.99,4,7
700,14,CartPole-v1,100000.0,0.0001,0.99,4,7
800,13,CartPole-v1,100000.0,0.0001,0.99,4,7
900,12,CartPole-v1,100000.0,0.0001,0.99,4,7
1000,13,CartPole-v1,100000.0,0.0001,0.99,4,7
1100,12,CartPole-v1,100000.0,0.0001,0.99,4,7
1200,12,CartPole-v1,100000.0,0.0001,0.99,4,7
1300,13,CartPole-v1,100000.0,0.0001,0.99,4,7
1400,12,CartPole-v1,100000.0,0.0001,0.99,4,7
1500,12,CartPole-v1,100000.0,0.0001,0.99,4,7
1600,11,CartPole-v1,100000.0,0.0001,0.99,4,7
1700,11,CartPole-v1,100000.0,0.0001,0.99,4,7
1800,12,CartPole-v1,100000.0,0.0001,0.99,4,7
1900,12,CartPole-v1,100000.0,0.0001,0.99,4,7
2000,12,CartPole-v1,100000.0,0.0001,0.99,4,7
2100,11,CartPole-v1,100000.0,0.0001,0.99,4,7
2200,11,CartPole-v1,100000.0,0.0001,0.99,4,7
2300,12,CartPole-v1,100000.0,0.0001,0.99,4,7
2400,12,CartPole-v1,100000.0,0.0001,0.99,4,7
2500,13,CartPole-v1,100000.0,0.0001,0.99,4,7
2600,13,CartPole-v1,100000.0,0.0001,0.99,4,7
2700,12,CartPole-v1,100000.0,0.0001,0.99,4,7
2800,13,CartPole-v1,100000.0,0.0001,0.99,4,7
2900,12,CartPole-v1,100000.0,0.0001,0.99,4,7
3000,14,CartPole-v1,100000.0,0.0001,0.99,4,7
3100,14,CartPole-v1,100000.0,0.0001,0.99,4,7
3200,15,CartPole-v1,100000.0,0.0001,0.99,4,7
3300,16,CartPole-v1,100000.0,0.0001,0.99,4,7
3400,18,CartPole-v1,100000.0,0.0001,0.99,4,7
3500,19,CartPole-v1,100000.0,0.0001,0.99,4,7
3600,23,CartPole-v1,100000.0,0.0001,0.99,4,7
3700,18,CartPole-v1,100000.0,0.0001,0.99,4,7
3800,21,CartPole-v1,100000.0,0.0001,0.99,4,7
3900,21,CartPole-v1,100000.0,0.0001,0.99,4,7
4000,19,CartPole-v1,100000.0,0.0001,0.99,4,7
4100,20,CartPole-v1,100000.0,0.0001,0.99,4,7
4200,19,CartPole-v1,100000.0,0.0001,0.99,4,7
4300,19,CartPole-v1,100000.0,0.0001,0.99,4,7
4400,16,CartPole-v1,100000.0,0.0001,0.99,4,7
4500,16,CartPole-v1,100000.0,0.0001,0.99,4,7
4600,18,CartPole-v1,100000.0,0.0001,0.99,4,7
4700,17,CartPole-v1,100000.0,0.0001,0.99,4,7
4800,17,CartPole-v1,100000.0,0.0001,0.99,4,7
4900,18,CartPole-v1,100000.0,0.0001,0.99,4,7
5000,20,CartPole-v1,100000.0,0.0001,0.99,4,7
5100,21,CartPole-v1,100000.0,0.0001,0.99,4,7
5200,21,CartPole-v1,100000.0,0.0001,0.99,4,7
5300,21,CartPole-v1,100000.0,0.0001,0.99,4,7
5400,23,CartPole-v1,100000.0,0.0001,0.99,4,7
5500,22,CartPole-v1,100000.0,0.0001,0.99,4,7
5600,21,CartPole-v1,100000.0,0.0001,0.99,4,7
5700,21,CartPole-v1,100000.0,0.0001,0.99,4,7
5800,20,CartPole-v1,100000.0,0.0001,0.99,4,7
5900,20,CartPole-v1,100000.0,0.0001,0.99,4,7
6000,21,CartPole-v1,100000.0,0.0001,0.99,4,7
6100,21,CartPole-v1,100000.0,0.0001,0.99,4,7
6200,19,CartPole-v1,100000.0,0.0001,0.99,4,7
6300,20,CartPole-v1,100000.0,0.0001,0.99,4,7
6400,19,CartPole-v1,100000.0,0.0001,0.99,4,7
6500,21,CartPole-v1,100000.0,0.0001,0.99,4,7
6600,21,CartPole-v1,100000.0,0.0001,0.99,4,7
